user_id,date,department,role,tool_used,prompt_category,prompts_used,task_type,tasks_completed,time_spent_minutes,estimated_time_saved_minutes,manual_time_estimate_minutes,cost_per_hour,ai_tool_cost,accuracy_score,task_complexity,output_quality_score,revision_count,error_rate,ai_adoption_level,automation_level,training_hours,experience_with_ai_months,data_sensitivity,security_review_required,compliance_flag,team,location,employment_type,salary_band,ai_generated_content_percent,cluster,user_segment
2016,2024-08-18,Product,Finance Analyst,Gemini,Coding,20,Email Writing,8,30,37,288,57,2.45,0.99,Medium,5,0,0.11,Medium,Fully Automated,15,34,Internal,Yes,Yes,Frontend,Canada,Contract,Low,83,2,High AI Users
4773,2024-04-04,Operations,Manager,Gemini,Content Writing,38,Documentation,4,15,96,169,24,1.51,0.85,Low,8,3,0.26,High,Semi-Automated,30,33,Confidential,Yes,No,Frontend,India,Full-time,Low,59,2,High AI Users
3343,2024-10-29,Finance,Analyst,Perplexity,Research,7,Report Generation,6,37,163,212,49,1.4,0.82,High,7,2,0.29,Medium,Fully Automated,5,7,Confidential,No,No,IT Admin,Germany,Full-time,Low,63,2,High AI Users
4796,2024-08-05,Finance,Data Scientist,Perplexity,Brainstorming,21,Coding,7,69,79,240,46,4.41,0.68,Low,8,0,0.26,Low,Manual,7,14,Public,No,No,IT Admin,USA,Intern,Low,54,1,Moderate Users
3767,2025-07-05,Operations,Developer,ChatGPT,Email Drafting,20,Email Writing,5,66,190,159,84,3.46,0.58,High,8,3,0.23,Low,Fully Automated,36,7,Public,Yes,Yes,Frontend,Australia,Full-time,Medium,76,1,Moderate Users
4820,2025-01-21,Product,HR Specialist,Gemini,Research,19,Debugging,5,64,25,38,29,4.04,0.69,Medium,7,0,0.01,Medium,Semi-Automated,10,26,Confidential,Yes,Yes,IT Admin,Australia,Intern,High,26,1,Moderate Users
1337,2025-12-15,Operations,Finance Analyst,Gemini,Reporting,1,Coding,7,118,83,73,60,0.55,0.88,Medium,5,4,0.11,Medium,Manual,2,16,Confidential,No,Yes,Frontend,Australia,Full-time,Low,25,0,Low AI Users
1878,2025-09-19,Customer Support,Data Scientist,Copilot,Reporting,17,Coding,1,105,71,78,38,2.7,0.52,Low,7,1,0.06,Low,Semi-Automated,15,4,Internal,No,Yes,Finance Ops,Canada,Full-time,Low,70,1,Moderate Users
2076,2024-03-31,IT,Analyst,Gemini,Customer Support,17,Coding,9,114,109,132,96,3.24,0.88,High,7,1,0.27,High,Manual,13,22,Internal,Yes,Yes,Frontend,UK,Contract,High,94,0,Low AI Users
1791,2024-02-27,Customer Support,HR Specialist,ChatGPT,Data Analysis,18,Testing,3,70,101,210,53,1.91,0.61,Low,7,0,0.08,Medium,Fully Automated,35,13,Confidential,No,Yes,Backend,Canada,Full-time,Low,34,1,Moderate Users
4993,2025-03-09,IT,Manager,Perplexity,Research,7,Research,2,21,154,43,62,4.27,0.95,High,9,0,0.11,Medium,Manual,17,31,Confidential,Yes,No,Sales Ops,India,Contract,High,33,2,High AI Users
3264,2025-06-05,Engineering,Finance Analyst,Claude,Reporting,11,Documentation,3,67,214,129,21,3.48,0.75,Medium,8,2,0.23,High,Fully Automated,10,13,Public,Yes,No,Frontend,India,Contract,Low,93,0,Low AI Users
1763,2025-04-27,HR,Developer,Claude,Reporting,7,Email Writing,2,59,142,113,96,4.51,0.7,Low,5,1,0.08,Medium,Fully Automated,22,1,Internal,No,Yes,Data,India,Contract,High,30,1,Moderate Users
3235,2025-01-01,Operations,Data Scientist,Claude,Coding,30,Debugging,3,70,77,83,76,4.49,0.72,High,8,1,0.08,Medium,Fully Automated,23,32,Internal,Yes,No,Frontend,Canada,Full-time,Low,57,1,Moderate Users
1379,2025-02-10,HR,Support Agent,ChatGPT,Email Drafting,37,Report Generation,7,34,128,264,23,1.03,0.95,Low,7,4,0.29,Medium,Manual,18,16,Public,No,Yes,Backend,USA,Full-time,Low,45,2,High AI Users
1492,2025-06-01,Marketing,Data Scientist,ChatGPT,Customer Support,13,Coding,7,24,157,93,76,2.08,0.69,High,7,2,0.01,Medium,Fully Automated,0,28,Confidential,Yes,Yes,Sales Ops,Germany,Intern,Medium,87,2,High AI Users
4112,2024-11-26,Finance,Product Manager,Perplexity,Documentation,28,Email Writing,5,93,40,142,68,0.93,0.5,Medium,9,2,0.23,Medium,Manual,12,5,Confidential,Yes,No,Frontend,USA,Contract,Low,71,1,Moderate Users
2180,2025-11-30,Engineering,Recruiter,Perplexity,Coding,24,Report Generation,2,101,137,153,57,2.2,0.63,Medium,5,0,0.14,Medium,Semi-Automated,39,17,Confidential,No,No,Finance Ops,USA,Intern,Medium,42,1,Moderate Users
3062,2024-08-22,Finance,Recruiter,Copilot,Email Drafting,25,Research,9,8,11,117,36,3.89,0.64,Medium,5,4,0.05,Medium,Fully Automated,3,7,Confidential,No,No,IT Admin,India,Intern,Medium,34,2,High AI Users
4884,2025-02-14,Product,Finance Analyst,ChatGPT,Brainstorming,29,Report Generation,7,22,176,244,89,3.74,0.66,High,6,2,0.04,Medium,Semi-Automated,36,10,Public,No,Yes,Marketing Ops,Canada,Full-time,High,86,2,High AI Users
1064,2024-07-01,IT,Manager,Copilot,Content Writing,30,Debugging,4,48,177,180,91,4.81,0.95,Low,6,1,0.29,Low,Manual,7,12,Internal,Yes,No,Frontend,Australia,Full-time,Medium,22,2,High AI Users
4928,2024-10-13,Operations,Analyst,Claude,Email Drafting,8,Testing,3,112,93,90,44,4.72,0.99,Medium,5,4,0.16,Medium,Semi-Automated,39,6,Public,Yes,Yes,Sales Ops,Australia,Full-time,Low,48,0,Low AI Users
4910,2024-05-02,Sales,Recruiter,Claude,Email Drafting,16,Documentation,9,94,189,295,48,1.87,0.61,Low,5,0,0.12,High,Fully Automated,9,25,Public,No,No,Sales Ops,UK,Contract,Medium,94,1,Moderate Users
3568,2024-06-06,HR,Analyst,Claude,Customer Support,28,Coding,8,95,234,229,82,0.78,0.74,High,5,4,0.16,Low,Manual,3,25,Public,Yes,No,Marketing Ops,Germany,Full-time,Low,77,0,Low AI Users
2367,2024-11-18,Product,HR Specialist,Copilot,Data Analysis,20,Coding,7,119,159,93,24,3.87,0.51,Medium,7,1,0.22,Low,Fully Automated,33,28,Confidential,No,Yes,Frontend,USA,Full-time,Medium,91,1,Moderate Users
2152,2024-01-13,Marketing,Product Manager,Gemini,Coding,37,Report Generation,9,102,186,200,62,3.52,0.93,High,5,4,0.02,Medium,Fully Automated,38,26,Public,No,Yes,Support,Australia,Intern,High,44,0,Low AI Users
3027,2025-07-19,Product,Analyst,Perplexity,Data Analysis,39,Data Analysis,3,34,46,112,97,1.26,0.83,High,5,1,0.25,High,Fully Automated,14,5,Public,Yes,No,IT Admin,India,Contract,Medium,15,2,High AI Users
3695,2025-07-08,Customer Support,Recruiter,Perplexity,Brainstorming,10,Email Writing,2,47,38,38,88,1.31,0.96,High,7,1,0.24,Low,Fully Automated,20,13,Confidential,No,Yes,Marketing Ops,USA,Full-time,Medium,14,2,High AI Users
2495,2025-09-12,Marketing,Recruiter,Copilot,Customer Support,31,Research,2,58,75,218,73,2.18,0.59,Medium,5,1,0.15,Low,Fully Automated,38,23,Public,Yes,Yes,Finance Ops,USA,Full-time,Low,90,1,Moderate Users
4134,2025-11-08,Marketing,Data Scientist,Copilot,Brainstorming,35,Report Generation,6,54,188,201,79,2.27,0.84,High,5,4,0.03,Low,Manual,20,32,Public,No,No,Finance Ops,USA,Contract,Medium,64,2,High AI Users
2162,2025-09-09,Marketing,Product Manager,Gemini,Customer Support,38,Debugging,7,51,69,109,63,4.83,0.95,Medium,8,4,0.1,Medium,Manual,27,28,Confidential,No,Yes,Data,Germany,Intern,Medium,24,2,High AI Users
2522,2025-07-16,Engineering,Analyst,Claude,Documentation,22,Debugging,6,19,213,108,43,2.51,0.75,Medium,6,2,0.02,Medium,Fully Automated,33,2,Internal,No,No,Data,UK,Intern,Low,49,2,High AI Users
3640,2024-07-22,Customer Support,Sales Executive,Copilot,Research,8,Testing,6,5,200,228,97,0.54,0.54,Low,7,4,0.07,Medium,Semi-Automated,32,20,Internal,No,Yes,Marketing Ops,Canada,Contract,Medium,18,1,Moderate Users
1391,2024-10-28,Product,Support Agent,Claude,Email Drafting,7,Data Analysis,2,49,179,296,34,2.7,0.63,High,6,1,0.28,High,Manual,9,14,Confidential,No,No,Data,Germany,Intern,High,82,1,Moderate Users
2698,2024-02-12,Customer Support,Developer,Gemini,Documentation,23,Research,8,46,91,89,53,4.6,0.66,Medium,7,4,0.11,High,Manual,11,35,Public,Yes,No,Marketing Ops,UK,Contract,Medium,21,1,Moderate Users
1418,2025-08-19,Sales,Developer,Perplexity,Coding,9,Email Writing,6,49,178,222,21,2.68,0.54,High,8,1,0.14,Medium,Manual,31,10,Public,No,No,Finance Ops,Australia,Contract,High,18,1,Moderate Users
3336,2025-12-29,IT,Developer,Copilot,Data Analysis,32,Debugging,8,7,151,211,79,4.61,0.62,Medium,8,1,0.06,Low,Semi-Automated,0,29,Confidential,No,Yes,Data,UK,Contract,High,22,1,Moderate Users
1378,2025-10-31,Marketing,Sales Executive,Gemini,Research,18,Email Writing,6,53,78,164,22,3.62,0.61,High,5,0,0.29,Low,Fully Automated,27,28,Confidential,No,Yes,Backend,USA,Intern,Low,76,1,Moderate Users
2796,2025-05-20,Finance,Product Manager,Copilot,Email Drafting,15,Debugging,7,68,84,34,51,1.01,0.58,High,9,0,0.14,Low,Semi-Automated,9,25,Confidential,No,Yes,HR Ops,USA,Contract,High,25,1,Moderate Users
4561,2025-09-30,Marketing,Data Scientist,ChatGPT,Reporting,37,Research,7,22,152,126,49,3.56,0.77,Medium,7,2,0.26,Medium,Fully Automated,31,26,Public,No,Yes,Frontend,Australia,Contract,Low,92,2,High AI Users
3278,2024-07-09,HR,Finance Analyst,ChatGPT,Documentation,24,Email Writing,5,60,142,254,96,3.84,0.8,Low,8,4,0.17,High,Manual,18,30,Confidential,Yes,No,HR Ops,India,Full-time,Low,38,2,High AI Users
4065,2024-02-29,Marketing,Finance Analyst,Perplexity,Brainstorming,25,Documentation,8,39,234,274,41,2.49,0.91,Low,7,1,0.3,Medium,Manual,25,12,Public,Yes,No,Sales Ops,UK,Contract,Medium,65,2,High AI Users
3088,2025-04-10,Product,HR Specialist,Claude,Customer Support,28,Documentation,4,60,142,288,51,3.56,1.0,High,7,4,0.22,High,Semi-Automated,22,7,Public,Yes,Yes,Sales Ops,UK,Full-time,Medium,11,2,High AI Users
4099,2025-01-13,Operations,Analyst,Copilot,Data Analysis,1,Research,6,29,214,41,78,2.37,0.99,Low,7,4,0.29,High,Semi-Automated,14,10,Public,Yes,Yes,Finance Ops,USA,Contract,Low,70,2,High AI Users
3182,2025-03-04,Finance,Support Agent,Gemini,Brainstorming,33,Coding,5,35,191,255,32,0.81,0.56,Low,6,3,0.0,Medium,Manual,1,6,Confidential,Yes,No,Data,Germany,Contract,High,14,1,Moderate Users
1200,2024-03-02,Finance,Sales Executive,Claude,Content Writing,8,Report Generation,4,92,103,177,65,0.8,0.92,High,8,3,0.1,Medium,Semi-Automated,25,5,Confidential,No,Yes,Frontend,Australia,Contract,High,91,0,Low AI Users
2863,2024-10-28,IT,Sales Executive,Copilot,Customer Support,31,Report Generation,5,99,164,297,47,3.37,0.79,High,9,0,0.22,Medium,Fully Automated,37,13,Public,No,Yes,Sales Ops,Germany,Full-time,High,56,0,Low AI Users
1779,2025-09-29,Marketing,Manager,Claude,Customer Support,28,Testing,1,79,33,68,53,1.96,0.78,Low,5,1,0.1,Low,Manual,24,4,Public,No,Yes,Finance Ops,UK,Full-time,Medium,66,0,Low AI Users
3977,2024-06-20,Engineering,Sales Executive,Copilot,Coding,35,Debugging,1,80,146,221,62,3.22,0.71,Low,7,2,0.14,Medium,Manual,14,17,Confidential,Yes,No,Backend,UK,Intern,Medium,82,1,Moderate Users
4104,2025-05-19,Operations,Manager,Claude,Documentation,38,Testing,8,36,53,177,86,4.44,0.9,Medium,7,0,0.23,Low,Manual,10,33,Confidential,Yes,No,HR Ops,USA,Intern,High,38,2,High AI Users
4119,2024-03-03,Product,Sales Executive,Copilot,Brainstorming,11,Testing,4,107,235,259,41,1.61,0.65,Low,8,2,0.14,High,Semi-Automated,10,11,Confidential,No,No,Support,Australia,Intern,Medium,18,1,Moderate Users
1502,2024-01-16,Product,Recruiter,Claude,Email Drafting,9,Research,8,101,220,238,28,3.16,0.94,Medium,8,0,0.18,High,Fully Automated,0,9,Public,No,No,HR Ops,Australia,Full-time,High,82,0,Low AI Users
3454,2025-11-21,Operations,Analyst,ChatGPT,Content Writing,10,Documentation,2,94,223,55,50,4.0,0.88,Medium,9,4,0.1,High,Semi-Automated,14,4,Internal,Yes,Yes,HR Ops,Canada,Full-time,Medium,98,0,Low AI Users
4645,2024-04-10,HR,Recruiter,Gemini,Email Drafting,12,Documentation,2,50,128,108,59,2.52,0.92,Medium,5,1,0.2,Medium,Fully Automated,23,26,Internal,Yes,No,Data,USA,Intern,High,73,2,High AI Users
2751,2024-06-24,HR,Developer,Claude,Documentation,30,Report Generation,7,39,190,47,99,4.28,0.76,High,7,0,0.07,Low,Fully Automated,31,7,Internal,No,No,IT Admin,USA,Full-time,High,80,2,High AI Users
1804,2024-07-11,Marketing,HR Specialist,Perplexity,Email Drafting,27,Data Analysis,2,99,186,128,64,1.57,0.82,High,7,3,0.03,Low,Semi-Automated,6,11,Confidential,No,Yes,Sales Ops,Australia,Intern,Low,29,0,Low AI Users
3146,2024-09-29,Marketing,Data Scientist,Claude,Research,18,Debugging,3,34,20,185,32,4.39,0.65,Low,9,0,0.15,High,Semi-Automated,21,9,Public,Yes,No,Marketing Ops,Germany,Contract,High,25,1,Moderate Users
3731,2025-04-11,Marketing,Support Agent,Gemini,Email Drafting,22,Email Writing,3,68,82,96,22,2.44,0.5,Medium,8,2,0.08,Medium,Fully Automated,31,15,Internal,No,Yes,Backend,USA,Contract,High,12,1,Moderate Users
2895,2024-06-23,Customer Support,Analyst,Gemini,Documentation,28,Research,1,41,58,254,28,2.75,0.72,Low,5,4,0.07,Low,Semi-Automated,12,12,Confidential,Yes,Yes,Finance Ops,Canada,Contract,High,75,2,High AI Users
3773,2024-08-21,IT,Product Manager,Copilot,Documentation,30,Research,3,107,102,55,57,1.63,0.67,Medium,9,4,0.14,High,Manual,24,11,Public,Yes,Yes,Data,Australia,Contract,Low,90,0,Low AI Users
2570,2024-08-03,Customer Support,Product Manager,Perplexity,Coding,26,Debugging,9,80,144,297,51,2.62,0.75,Low,5,4,0.16,Medium,Manual,30,18,Confidential,No,No,Backend,UK,Full-time,Low,13,0,Low AI Users
1960,2025-05-05,Product,Sales Executive,Copilot,Content Writing,33,Coding,3,52,143,250,97,3.51,0.66,High,9,4,0.08,High,Semi-Automated,26,14,Internal,Yes,No,Sales Ops,India,Intern,High,10,1,Moderate Users
4810,2025-02-20,Finance,Data Scientist,ChatGPT,Documentation,38,Email Writing,4,81,222,236,81,2.87,0.56,High,6,4,0.17,Low,Semi-Automated,23,29,Public,Yes,Yes,Frontend,Canada,Full-time,Low,21,1,Moderate Users
3660,2025-06-16,Marketing,Finance Analyst,ChatGPT,Email Drafting,21,Coding,4,53,40,200,31,0.51,0.76,High,8,4,0.08,High,Semi-Automated,32,33,Confidential,No,No,Support,India,Intern,High,21,2,High AI Users
2485,2025-03-26,Product,Manager,ChatGPT,Brainstorming,2,Debugging,3,107,140,194,22,3.38,0.84,Low,6,3,0.1,Low,Manual,26,9,Confidential,No,Yes,Frontend,India,Full-time,Medium,20,0,Low AI Users
3690,2024-10-06,Finance,HR Specialist,Perplexity,Brainstorming,15,Documentation,3,16,0,125,94,2.11,0.55,Medium,8,0,0.07,Medium,Fully Automated,34,4,Internal,No,Yes,HR Ops,Australia,Intern,Low,41,1,Moderate Users
4840,2024-08-31,IT,Manager,Perplexity,Email Drafting,16,Report Generation,3,59,80,66,39,3.8,0.52,High,7,1,0.14,Medium,Manual,2,5,Confidential,No,No,Marketing Ops,Germany,Full-time,High,15,1,Moderate Users
2028,2025-11-05,Operations,Sales Executive,Perplexity,Brainstorming,16,Debugging,6,102,19,231,88,4.82,0.85,Low,7,4,0.02,Medium,Semi-Automated,11,5,Confidential,Yes,Yes,HR Ops,India,Intern,High,40,0,Low AI Users
4289,2024-05-25,Customer Support,Analyst,Claude,Email Drafting,6,Report Generation,1,16,117,145,74,1.13,0.88,Medium,7,2,0.09,Low,Semi-Automated,22,4,Internal,Yes,No,Backend,India,Intern,Medium,51,2,High AI Users
1502,2024-03-07,Engineering,HR Specialist,Gemini,Documentation,23,Debugging,5,14,111,92,95,2.64,0.74,High,7,0,0.3,Low,Manual,4,4,Internal,Yes,No,Backend,UK,Full-time,Medium,86,2,High AI Users
3814,2024-04-12,Product,HR Specialist,ChatGPT,Customer Support,9,Research,3,74,119,33,50,2.17,0.8,High,6,2,0.22,Medium,Fully Automated,19,28,Confidential,No,No,Marketing Ops,India,Full-time,Medium,96,0,Low AI Users
1397,2024-11-05,Customer Support,Recruiter,Gemini,Brainstorming,37,Testing,2,68,207,86,75,3.89,0.86,High,5,2,0.23,High,Fully Automated,26,16,Internal,Yes,Yes,Sales Ops,India,Full-time,High,97,0,Low AI Users
1870,2025-09-28,Customer Support,Developer,Gemini,Brainstorming,20,Data Analysis,5,113,108,111,77,4.6,0.87,Medium,8,2,0.26,Low,Manual,17,19,Internal,No,Yes,IT Admin,India,Full-time,Low,54,0,Low AI Users
3842,2024-04-26,Customer Support,Recruiter,Gemini,Data Analysis,20,Coding,5,15,235,97,36,2.19,0.75,Low,9,2,0.22,High,Fully Automated,15,9,Confidential,No,No,Support,Australia,Contract,Medium,58,2,High AI Users
1392,2025-04-16,Customer Support,Data Scientist,ChatGPT,Customer Support,12,Coding,3,11,188,92,73,4.69,0.6,High,8,3,0.21,Low,Manual,19,23,Public,Yes,No,Sales Ops,Australia,Full-time,Medium,21,1,Moderate Users
1206,2024-11-16,Engineering,HR Specialist,Copilot,Reporting,8,Report Generation,8,65,145,85,73,4.0,0.6,Low,8,3,0.13,High,Semi-Automated,29,29,Internal,Yes,Yes,Finance Ops,UK,Intern,Low,40,1,Moderate Users
2038,2025-03-10,IT,Support Agent,Copilot,Reporting,18,Data Analysis,4,45,143,143,81,0.67,0.62,Medium,7,0,0.06,High,Fully Automated,10,25,Internal,No,No,Support,USA,Contract,Medium,64,1,Moderate Users
2881,2025-01-04,Customer Support,Recruiter,Claude,Reporting,16,Data Analysis,2,117,117,177,75,2.74,0.57,Medium,7,0,0.01,High,Manual,9,2,Public,Yes,No,HR Ops,Australia,Full-time,Medium,49,1,Moderate Users
4625,2025-11-30,Customer Support,HR Specialist,Claude,Email Drafting,18,Research,6,49,112,151,40,3.98,0.72,High,5,1,0.21,Medium,Semi-Automated,13,18,Confidential,Yes,Yes,Frontend,Australia,Contract,Low,41,1,Moderate Users
3939,2024-07-05,Engineering,Manager,Copilot,Documentation,7,Email Writing,1,48,35,118,53,4.79,0.67,High,5,3,0.19,Low,Semi-Automated,17,32,Public,Yes,No,Marketing Ops,India,Contract,High,52,1,Moderate Users
2484,2025-08-10,Operations,Developer,Copilot,Documentation,21,Data Analysis,3,39,163,121,20,2.56,0.67,High,8,1,0.18,Low,Manual,3,22,Internal,No,No,Finance Ops,Canada,Contract,Medium,71,1,Moderate Users
4762,2025-04-13,Product,Data Scientist,ChatGPT,Research,23,Research,5,106,61,212,57,0.63,0.54,Low,8,1,0.18,Low,Semi-Automated,7,15,Internal,No,No,Data,India,Full-time,Medium,51,1,Moderate Users
4646,2025-10-22,Finance,Manager,ChatGPT,Data Analysis,9,Email Writing,8,63,123,120,53,0.63,0.61,High,5,4,0.2,High,Manual,9,24,Public,No,Yes,Backend,Canada,Intern,High,30,1,Moderate Users
1863,2025-12-07,Engineering,Sales Executive,Gemini,Email Drafting,10,Documentation,5,104,180,46,78,2.96,0.83,Low,6,4,0.21,Low,Manual,25,8,Internal,Yes,Yes,Support,USA,Full-time,Medium,94,0,Low AI Users
3790,2025-04-17,Finance,Finance Analyst,Copilot,Coding,14,Data Analysis,9,56,72,263,57,3.32,0.69,Low,9,4,0.15,High,Manual,11,34,Internal,No,No,Frontend,Canada,Contract,High,65,1,Moderate Users
4312,2025-07-09,Marketing,Analyst,Copilot,Documentation,3,Report Generation,1,116,217,225,46,3.8,0.68,High,5,0,0.27,Low,Semi-Automated,26,28,Confidential,No,No,IT Admin,Canada,Full-time,Medium,95,0,Low AI Users
1563,2025-03-29,Marketing,Product Manager,Perplexity,Data Analysis,22,Report Generation,8,118,79,185,54,3.88,0.6,Low,6,4,0.04,Medium,Manual,16,9,Internal,No,Yes,Sales Ops,Canada,Full-time,High,20,1,Moderate Users
2020,2025-03-21,Sales,Manager,Claude,Customer Support,1,Report Generation,6,27,219,243,97,4.37,0.94,High,9,0,0.03,Medium,Semi-Automated,10,27,Internal,No,No,Frontend,UK,Contract,Low,45,2,High AI Users
1095,2025-11-12,Sales,Developer,Gemini,Content Writing,32,Debugging,2,80,46,167,81,4.53,0.52,Low,6,1,0.17,Medium,Manual,17,30,Public,No,Yes,Sales Ops,India,Contract,High,74,1,Moderate Users
2923,2024-04-03,Customer Support,Finance Analyst,Claude,Research,8,Email Writing,2,41,110,202,24,1.66,0.94,High,8,1,0.04,Low,Semi-Automated,8,22,Confidential,No,No,Support,USA,Intern,Low,23,2,High AI Users
2757,2024-02-07,IT,Recruiter,Perplexity,Documentation,21,Research,8,87,121,201,71,2.77,0.92,Medium,7,2,0.15,Low,Manual,38,16,Internal,No,Yes,IT Admin,Canada,Intern,Low,74,0,Low AI Users
3532,2025-04-26,Marketing,Data Scientist,Perplexity,Brainstorming,7,Debugging,6,100,74,138,31,2.84,0.96,High,5,3,0.09,High,Fully Automated,30,8,Public,No,Yes,Support,India,Full-time,High,45,0,Low AI Users
4478,2024-04-20,Product,Manager,Perplexity,Email Drafting,27,Research,3,83,121,153,97,3.51,0.72,Medium,5,1,0.25,High,Fully Automated,14,21,Public,Yes,Yes,Support,USA,Intern,Medium,83,0,Low AI Users
3278,2025-02-13,Product,Finance Analyst,Gemini,Content Writing,12,Documentation,5,118,217,107,62,1.14,1.0,Low,8,0,0.01,Medium,Fully Automated,10,23,Internal,Yes,No,Finance Ops,USA,Full-time,Medium,89,0,Low AI Users
3796,2024-06-16,Product,Developer,Perplexity,Customer Support,29,Email Writing,7,15,184,270,37,1.41,0.56,High,5,4,0.19,Low,Manual,7,25,Public,Yes,No,Sales Ops,USA,Contract,Low,95,1,Moderate Users
2678,2025-07-19,IT,Developer,Perplexity,Coding,33,Debugging,5,5,58,258,83,1.7,0.75,Medium,7,2,0.23,High,Manual,31,6,Internal,No,No,Sales Ops,USA,Contract,Medium,75,2,High AI Users
4242,2025-01-31,IT,Analyst,Copilot,Brainstorming,25,Data Analysis,8,106,120,43,82,1.62,0.65,Medium,5,3,0.05,Medium,Fully Automated,29,32,Confidential,Yes,Yes,Finance Ops,UK,Contract,Low,77,1,Moderate Users
1540,2024-05-06,Customer Support,Recruiter,Copilot,Customer Support,28,Testing,6,105,160,133,59,4.82,1.0,High,9,4,0.09,Medium,Semi-Automated,32,2,Public,No,Yes,Frontend,India,Intern,Low,27,0,Low AI Users
2059,2024-02-11,Finance,Data Scientist,Copilot,Reporting,24,Research,2,65,2,119,97,2.86,0.96,High,7,1,0.3,High,Fully Automated,10,5,Public,Yes,Yes,Frontend,India,Full-time,Medium,61,0,Low AI Users
3572,2024-02-10,Customer Support,Sales Executive,Perplexity,Coding,9,Testing,5,38,106,219,91,3.07,0.57,High,5,0,0.16,Low,Semi-Automated,4,34,Public,Yes,No,Backend,USA,Contract,Medium,36,1,Moderate Users
2183,2025-07-15,Customer Support,Developer,Perplexity,Reporting,1,Coding,1,57,22,122,74,3.92,0.53,Medium,5,4,0.14,Medium,Manual,4,25,Internal,No,Yes,IT Admin,UK,Contract,Low,27,1,Moderate Users
4910,2025-05-01,Customer Support,Finance Analyst,ChatGPT,Coding,32,Coding,5,99,80,278,72,3.44,0.94,Medium,7,2,0.05,High,Manual,26,25,Confidential,Yes,Yes,IT Admin,Australia,Contract,Low,15,0,Low AI Users
2722,2025-11-01,Product,HR Specialist,Gemini,Customer Support,39,Testing,1,92,236,47,57,4.27,0.98,Low,7,4,0.15,Low,Fully Automated,25,9,Internal,No,No,Marketing Ops,India,Full-time,Medium,46,0,Low AI Users
4314,2025-02-02,Marketing,Developer,Claude,Research,24,Testing,2,6,203,80,46,3.43,0.62,Low,8,0,0.16,High,Fully Automated,39,20,Internal,Yes,Yes,Data,UK,Contract,Medium,13,2,High AI Users
4157,2024-06-30,Sales,Developer,Copilot,Documentation,11,Data Analysis,3,56,230,174,62,0.67,0.77,Medium,7,4,0.04,High,Semi-Automated,9,27,Confidential,No,No,Sales Ops,Australia,Full-time,High,75,2,High AI Users
